[29,151,404]-[22,119,147]
[65,81,276,498]-[83,118,124]
[4,90,91,228,276,283,384,404]-[100,104,117]
[31,228,421]-[36,91,146]
[280,282,328]-[29,81,105]
[90,118,151,198,207,278,404]-[6,24,60]
[310,432]-[13,37,89]
[90,115,230,445]-[56,90,145]
[228,253,448]-[51,102,124]
[74,276,366,381,404]-[55,121,138]
[90,159,423,493]-[25,123,144]
[243,265,304]-[8,20,63]
[55,90,244,251,404,423]-[49,69,114]
[90,235,382,404]-[15,41,144]
[205,256]-[17,32,45]
[205,256]-[61,90,91]
[168,276,383,402,404,423,467,473]-[60,82,134]
[168,226,248,309,402,433]-[109,125,143]
[90,423,459,492]-[42,66,143]
[90,330,451]-[12,74,117]
[90,268,375]-[27,85,108]
[90,142,240,276,423]-[31,46,67]
[157,423,473]-[1,4,50]
[90,106,317,321,404]-[46,76,100]
[9,90,227]-[22,50,144]
[126,232,294,332]-[87,118,149]
[90,228,276,289]-[11,106,115]
[19,113,157,198,228,402,484]-[28,42,46]
[192,262,320,404,406,447]-[10,72,90]
[90,252,332,423,482]-[50,103,149]
[7,166,244,280,283,379,423]-[11,43,87]
[39,269,294,460]-[27,33,52]
[154,332,406,423]-[9,18,149]
[168,223,276,296,332,423]-[69,141,145]
[38,142,276,411]-[54,122,125]
[146,216,416]-[38,85,88]
[34,227,228,276,413,476]-[36,48,88]
[168,185,229,413]-[8,9,13]
[87,131,166,205,446]-[6,51,62]
[39,90,266]-[3,85,132,144]
[257,276,332,402]-[8,21,89]
[19,90,195,252,444]-[12,69,79]
[101,214,423]-[20,93,149]
[90,141,173,198,368,387,434]-[1,2,45]
[90,276,278,323,347,429]-[6,22,35]
[7,168,170,173,228,283,423]-[43,93,100]
[7,90,124,155,276,299]-[48,102,136]
[7,90,166,404,441]-[22,136,145]
[122,168,276,280,352,423,489]-[52,64,107]
[74,101,228,259,423,435]-[85,93,149]
[135,137,228,276,392,423]-[79,122,124]
[73,90,116,187,228]-[0,54,66]
[5,90,302]-[46,76,128]
[67,201,225,458]-[92,140,147]
[7,21,166,189,329]-[9,14,96]
[51,387,404,411]-[0,7,80]
[90,181,466,477,497]-[1,12,42]
[90,115,332,381,404]-[6,24,135]
[154,288,382,473]-[55,63,108]
[90,340,404,466]-[1,21,116]
[90,114,332,447]-[42,50,142]
[90,228,391,431]-[45,50,97]
[103,423,430]-[6,17,71]
[85,164,216,428]-[5,82,101]
[60,90,212,275,323]-[19,25,26]
[56,67,168,289]-[65,137,144]
[377,406]-[24,29,95]
[29,117,173,325,369,423,455]-[25,62,85]
[221,357]-[15,110,126]
[221,357]-[27,28,29]
[90,332,373]-[0,19,78,98,108,121]
[92,205,280]-[61,91,128]
[92,205,280]-[90,107,121]
[90,120,121,276,332]-[34,40,50]
[159,167,276,357,435]-[64,102,104]
[181,345]-[8,13,133]
[90,154,395,433,464]-[98,99,136]
[205,237,404,473]-[88,92,101]
[36,145,205,283,402,423,443,473]-[58,61,93]
[139,146,276]-[54,79,82]
[86,309,467]-[16,83,110]
[1,90,103,174,404]-[44,48,89]
[227,307,404,423,435,445]-[1,18,56]
[7,90,96,110,240,332,404]-[0,23,129]
[39,90,106,198,418]-[74,108,144]
[11,42,304]-[55,62,110]
[90,173,228,232]-[112,114,136]
[173,338,375,404]-[33,56,86]
[90,166,391,435]-[45,79,97]
[90,303,402,410,430]-[44,49,117]
[38,276,286,355,422,445]-[40,54,62]
[7,30,332,404,423]-[6,18,112]
[90,187,227,242,306,456]-[46,67,84]
[53,90,228,258,404,414]-[43,108,127]
[24,60,248,276,423,449]-[14,97,117]
[50,120,347,423]-[64,78,125]
[235,295,404]-[7,23,134]
[90,254,276,436]-[96,115,121]
[168,276,407]-[41,82,87]
[90,138,162,228,276,280,283,468]-[83,109,145]
[90,227,312,332,365,369,387,404]-[57,99,135]
[32,44,109,173,198,332]-[21,111,140]
[91,168,198,252,283]-[8,10,127]
[102,199,398]-[64,112,139]
[90,96,301,332,404,461]-[24,57,129]
[90,228,283,402,423,473,497]-[43,58,101]
[49,90,125,289,306]-[35,72,98]
[95,166,423]-[40,119,133]
[166,260,379]-[57,88,143]
[164,352,404]-[48,112,131]
[90,145,168,264,283]-[38,43,142]
[39,90,415,427]-[41,132,144]
[90,134,168,276,402]-[46,101,118]
[27,95,166,258]-[8,73,100]
[228,273,280,332,387,423]-[65,95,123]
[47,287,328]-[131,143,147]
[193,321,423,473]-[9,58,119]
[172,198,228,240,404]-[2,92,126]
[40,168,459]-[3,110,132]
[7,94,338]-[18,101,120]
[217,473]-[51,95,131]
[90,332,341,357,482]-[50,92,103]
[90,176,359,360,404,445]-[53,114,136]
[149,166,237,264,324,423]-[81,99,105]
[7,90,227,276,477]-[109,127,132]
[4,84,227,276,423]-[0,79,124]
[90,96,130,332,404]-[24,56,129]
[90,255,276,294]-[41,97,121]
[90,175,201,276,419,423]-[25,100,105]
[206,227,377,402,404,423,432]-[1,18,146]
[90,228,283,390,399,404,477]-[6,35,100]
[90,115,199,283,463,482]-[14,29,65]
[46,239,402]-[45,88,118]
[7,74,90,473]-[60,99,111]
[39,90,198,260,275,276,332,423]-[50,105,108]
[39,90,168,227]-[28,39,70]
[7,37,120,129,168,404]-[44,57,122]
[39,90,267,283,332,404,413,445,471]-[32,104,135]
[435,465]-[13,23,87]
[435,465]-[82,113,124]
[102,167,276,364,385,459]-[60,89,125]
[332,400,473]-[18,63,135]
[30,195,267]-[4,54,66]
[53,90,113,197,228,460]-[19,41,117]
[397,404]-[6,55,129]
[228,270,276,283]-[14,101,128]
[179,332,488]-[92,110,121]
[205,273,341,394]-[39,121,133]
[168,240,332,345]-[21,49,110]
[90,101,228,256,387,404,436]-[34,85,149]
[205,226,272,341,423]-[20,61,133]
[228,240,332,488]-[19,87,121]
[20,67,90,95,228,239,408]-[26,66,120]
[9,227,322,359]-[17,32,136]
[7,57,412,417]-[9,30,60]
[7,165,168,332,423]-[14,103,112]
[31,39,90,168,228]-[58,132,142]
[90,153,173,225,276]-[25,83,136]
[168,217,378]-[27,75,133]
[169,279,332,357,404]-[35,37,64]
[76,107,228,248]-[22,28,94]
[186,334,445]-[106,113,123]
[90,105,156,404,410,477,488]-[47,127,138]
[116,166,276,423,498]-[7,130,135]
[167,370,402,423,489]-[42,71,85]
[206,477]-[81,87,137]
[7,18,90,276,392]-[11,48,132]
[83,172,258,473]-[46,81,141]
[10,31,173,327]-[51,84,109]
[1,18,276,366,473]-[0,36,62]
[197,227,474]-[28,109,132]
[10,90,123,208,276,283,387]-[61,94,128]
[48,276,341]-[8,75,79]
[52,57,205,473]-[105,136,146]
[17,90,228,247,256,473]-[72,75,121]
[90,154,227,235,276,384]-[46,69,103]
[166,276,332,357,404,428]-[86,123,141]
[3,67,90,204,255,276,426]-[86,116,132]
[185,217]-[4,30,79]
[14,90,191,357,404,473]-[23,76,100]
[279,398]-[2,33,80]
[50,90,173,267,332,337,473]-[19,45,63]
[352,362,446]-[48,75,131]
[60,70,283,376]-[9,35,48]
[89,173,280,455]-[45,60,62]
[144,166,338,435]-[52,63,69]
[145,154,283,417,423,491]-[32,65,94]
[90,139,149,198,283,296,460]-[41,130,143]
[7,152,168,404,423]-[9,87,145]
[7,90,144,154,283,423]-[26,27,116]
[92,279,404,423]-[7,133,148]
[84,90,473]-[92,95,147]
[164,168,173,214,228,276,279,404,462]-[70,87,88]
[355,406,435,450,452]-[73,83,87]
[90,276,332,385,404]-[105,118,121]
[75,202,387]-[18,35,136]
[90,297,344]-[22,142,148]
[51,86,143,234,237,280,445,488]-[0,63,93]
[39,90,173,238,276,300,332]-[16,24,135]
[90,205,213]-[1,63,84]
[90,205,213]-[95,99,118]
[227,404,467,490]-[1,91,99]
[173,225,276,295]-[16,34,62]
[127,143,276]-[17,18,37,54,106,128]
[3,90,103,235,423]-[97,114,149]
[65,70,90,127,228,280,404,423]-[6,43,148]
[121,198,343,404]-[113,116,135]
[215,228,387]-[51,108,121]
[39,90,285]-[132,142,145]
[332,387,460]-[8,35,133]
[276,403,423]-[82,83,107]
[276,403,423]-[97,122,123]
[371,423,488]-[33,73,136]
[15,110,218,276,413]-[71,96,117]
[7,168,228,276,410]-[52,88,123]
[48,130,229,279,357,436]-[3,110,121]
[90,280,315,436]-[26,47,54]
[57,165,280,283,387]-[3,59,128]
[185,388]-[10,17,33]
[160,387,404]-[64,100,131]
[7,39,239,332]-[9,50,89]
[7,332,387,398]-[0,114,131]
[168,171,418]-[31,80,91]
[90,195,276]-[32,63,120,144]
[90,195,276]-[2,37,50,68,106,130,148]
